#SRCNAME|DSTNAME|METRIC=VALUE,METRIC=VALUE,...
gcp.us-west4|azure.southeastasia|cost=85.00,delay=178.40
gcp.us-west4|azure.northeurope|cost=85.00,delay=136.10
gcp.us-west4|azure.swedencentral|cost=85.00,delay=161.72
gcp.us-west4|azure.uksouth|cost=85.00,delay=135.64
gcp.us-west4|azure.westeurope|cost=85.00,delay=144.39
gcp.us-west4|azure.centralus|cost=85.00,delay=43.58
gcp.us-west4|azure.southafricanorth|cost=85.00,delay=304.45
gcp.us-west4|azure.centralindia|cost=85.00,delay=234.89
gcp.us-west4|azure.eastasia|cost=85.00,delay=149.13
gcp.us-west4|azure.japaneast|cost=85.00,delay=107.17
gcp.us-west4|azure.koreacentral|cost=85.00,delay=138.52
gcp.us-west4|azure.canadacentral|cost=85.00,delay=73.73
gcp.us-west4|azure.francecentral|cost=85.00,delay=149.68
gcp.us-west4|azure.germanywestcentral|cost=85.00,delay=147.87
gcp.us-west4|azure.norwayeast|cost=85.00,delay=165.00
gcp.us-west4|azure.polandcentral|cost=85.00,delay=163.44
gcp.us-west4|azure.switzerlandnorth|cost=85.00,delay=153.21
gcp.us-west4|azure.uaenorth|cost=85.00,delay=255.19
gcp.us-west4|azure.brazilsouth|cost=85.00,delay=168.19
gcp.us-west4|azure.qatarcentral|cost=85.00,delay=262.24
gcp.us-west4|azure.northcentralus|cost=85.00,delay=56.00
gcp.us-west4|azure.westus|cost=85.00,delay=16.44
gcp.us-west4|azure.westcentralus|cost=85.00,delay=25.07
gcp.us-west4|azure.australiacentral|cost=85.00,delay=153.37
gcp.us-west4|azure.australiasoutheast|cost=85.00,delay=159.84
gcp.us-west4|azure.japanwest|cost=85.00,delay=113.69
gcp.us-west4|azure.koreasouth|cost=85.00,delay=131.56
gcp.us-west4|azure.southindia|cost=85.00,delay=240.27
gcp.us-west4|azure.canadaeast|cost=85.00,delay=76.23
gcp.us-west4|azure.ukwest|cost=85.00,delay=138.38
gcp.europe-central2|aws.us-east-1|cost=85.00,delay=101.58
gcp.europe-central2|aws.us-east-2|cost=85.00,delay=111.56
gcp.europe-central2|aws.us-west-1|cost=85.00,delay=169.34
gcp.europe-central2|aws.us-west-2|cost=85.00,delay=181.42
gcp.europe-central2|aws.ap-south-1|cost=85.00,delay=151.55
gcp.europe-central2|aws.ap-northeast-3|cost=85.00,delay=252.84
gcp.europe-central2|aws.ap-northeast-2|cost=85.00,delay=273.15
gcp.europe-central2|aws.ap-southeast-1|cost=85.00,delay=217.93
gcp.europe-central2|aws.ap-southeast-2|cost=85.00,delay=303.50
gcp.europe-central2|aws.ap-northeast-1|cost=85.00,delay=245.39
gcp.europe-central2|aws.ca-central-1|cost=85.00,delay=102.54
gcp.europe-central2|aws.eu-central-1|cost=85.00,delay=15.92
gcp.europe-central2|aws.eu-west-1|cost=85.00,delay=37.82
gcp.europe-central2|aws.eu-west-2|cost=85.00,delay=30.56
gcp.europe-central2|aws.eu-west-3|cost=85.00,delay=24.74
gcp.europe-central2|aws.eu-north-1|cost=85.00,delay=32.99
gcp.europe-central2|aws.sa-east-1|cost=85.00,delay=213.43
gcp.europe-central2|gcp.northamerica-northeast1|cost=80.00,delay=102.16
gcp.europe-central2|gcp.northamerica-northeast2|cost=80.00,delay=109.46
gcp.europe-central2|gcp.southamerica-east1|cost=80.00,delay=215.04
gcp.europe-central2|gcp.southamerica-west1|cost=80.00,delay=217.18
gcp.europe-central2|gcp.us-central1|cost=80.00,delay=124.65
gcp.europe-central2|gcp.us-east1|cost=80.00,delay=112.58
gcp.europe-central2|gcp.us-east4|cost=80.00,delay=102.12
gcp.europe-central2|gcp.us-east5|cost=80.00,delay=106.40
gcp.europe-central2|gcp.us-south1|cost=80.00,delay=132.63
gcp.europe-central2|gcp.us-west1|cost=80.00,delay=156.50
gcp.europe-central2|gcp.us-west2|cost=80.00,delay=166.71
gcp.europe-central2|gcp.us-west3|cost=80.00,delay=144.47
gcp.europe-central2|gcp.us-west4|cost=80.00,delay=161.10
gcp.europe-central2|gcp.europe-north1|cost=20.00,delay=19.78
gcp.europe-central2|gcp.europe-southwest1|cost=20.00,delay=42.07
gcp.europe-central2|gcp.europe-west1|cost=20.00,delay=22.36
gcp.europe-central2|gcp.europe-west12|cost=20.00,delay=27.79
gcp.europe-central2|gcp.europe-west2|cost=20.00,delay=27.70
gcp.europe-central2|gcp.europe-west3|cost=20.00,delay=16.01
gcp.europe-central2|gcp.europe-west4|cost=20.00,delay=124.90
gcp.europe-central2|gcp.europe-west6|cost=20.00,delay=20.83
gcp.europe-central2|gcp.europe-west8|cost=20.00,delay=24.63
gcp.europe-central2|gcp.europe-west9|cost=20.00,delay=24.61
gcp.europe-central2|gcp.me-central1|cost=80.00,delay=133.54
gcp.europe-central2|gcp.me-west1|cost=80.00,delay=68.84
gcp.europe-central2|gcp.asia-east1|cost=80.00,delay=259.83
gcp.europe-central2|gcp.asia-east2|cost=80.00,delay=252.27
gcp.europe-central2|gcp.asia-northeast1|cost=80.00,delay=245.22
gcp.europe-central2|gcp.asia-northeast2|cost=80.00,delay=254.64
gcp.europe-central2|gcp.asia-northeast3|cost=80.00,delay=270.71
gcp.europe-central2|gcp.asia-south1|cost=80.00,delay=158.34
gcp.europe-central2|gcp.asia-south2|cost=80.00,delay=176.15
gcp.europe-central2|gcp.asia-southeast1|cost=80.00,delay=217.31
gcp.europe-central2|gcp.asia-southeast2|cost=80.00,delay=229.69
gcp.europe-central2|gcp.australia-southeast1|cost=150.00,delay=293.36
gcp.europe-central2|gcp.australia-southeast2|cost=150.00,delay=305.08
gcp.europe-central2|azure.eastus|cost=85.00,delay=101.97
gcp.europe-central2|azure.eastus2|cost=85.00,delay=105.54
gcp.europe-central2|azure.southcentralus|cost=85.00,delay=136.17
gcp.europe-central2|azure.westus2|cost=85.00,delay=165.47
gcp.europe-central2|azure.westus3|cost=85.00,delay=161.57
gcp.europe-central2|azure.australiaeast|cost=85.00,delay=272.76
gcp.europe-central2|azure.southeastasia|cost=85.00,delay=192.31
gcp.europe-central2|azure.northeurope|cost=85.00,delay=38.02
gcp.europe-central2|azure.swedencentral|cost=85.00,delay=34.63
gcp.europe-central2|azure.uksouth|cost=85.00,delay=28.75
gcp.europe-central2|azure.westeurope|cost=85.00,delay=23.78
gcp.europe-central2|azure.centralus|cost=85.00,delay=140.03
gcp.europe-central2|azure.southafricanorth|cost=85.00,delay=197.39
gcp.europe-central2|azure.centralindia|cost=85.00,delay=151.84
gcp.europe-central2|azure.eastasia|cost=85.00,delay=226.13
gcp.europe-central2|azure.japaneast|cost=85.00,delay=237.83
gcp.europe-central2|azure.koreacentral|cost=85.00,delay=252.85
gcp.europe-central2|azure.canadacentral|cost=85.00,delay=111.45
gcp.europe-central2|azure.francecentral|cost=85.00,delay=23.45
gcp.europe-central2|azure.germanywestcentral|cost=85.00,delay=16.75
gcp.europe-central2|azure.norwayeast|cost=85.00,delay=38.20
gcp.europe-central2|azure.polandcentral|cost=85.00,delay=32.41
gcp.europe-central2|azure.switzerlandnorth|cost=85.00,delay=21.68
gcp.europe-central2|azure.uaenorth|cost=85.00,delay=157.33
gcp.europe-central2|azure.brazilsouth|cost=85.00,delay=209.53
gcp.europe-central2|azure.qatarcentral|cost=85.00,delay=164.51
gcp.europe-central2|azure.northcentralus|cost=85.00,delay=118.94
gcp.europe-central2|azure.westus|cost=85.00,delay=167.18
gcp.europe-central2|azure.westcentralus|cost=85.00,delay=150.17
gcp.europe-central2|azure.australiacentral|cost=85.00,delay=277.60
gcp.europe-central2|azure.australiasoutheast|cost=85.00,delay=276.73
gcp.europe-central2|azure.japanwest|cost=85.00,delay=249.62
gcp.europe-central2|azure.koreasouth|cost=85.00,delay=252.44
gcp.europe-central2|azure.southindia|cost=85.00,delay=178.40
gcp.europe-central2|azure.canadaeast|cost=85.00,delay=113.35
gcp.europe-central2|azure.ukwest|cost=85.00,delay=30.51
gcp.europe-north1|aws.us-east-1|cost=85.00,delay=103.73
gcp.europe-north1|aws.us-east-2|cost=85.00,delay=113.95
gcp.europe-north1|aws.us-west-1|cost=85.00,delay=170.14
gcp.europe-north1|aws.us-west-2|cost=85.00,delay=182.13
gcp.europe-north1|aws.ap-south-1|cost=85.00,delay=169.37
gcp.europe-north1|aws.ap-northeast-3|cost=85.00,delay=253.94
gcp.europe-north1|aws.ap-northeast-2|cost=85.00,delay=274.42
gcp.europe-north1|aws.ap-southeast-1|cost=85.00,delay=235.85
gcp.europe-north1|aws.ap-southeast-2|cost=85.00,delay=304.17
gcp.europe-north1|aws.ap-northeast-1|cost=85.00,delay=246.68
gcp.europe-north1|aws.ca-central-1|cost=85.00,delay=115.76
gcp.europe-north1|aws.eu-central-1|cost=85.00,delay=31.12
gcp.europe-north1|aws.eu-west-1|cost=85.00,delay=48.33
gcp.europe-north1|aws.eu-west-2|cost=85.00,delay=40.68
gcp.europe-north1|aws.eu-west-3|cost=85.00,delay=36.23
gcp.europe-north1|aws.eu-north-1|cost=85.00,delay=11.97
gcp.europe-north1|aws.sa-east-1|cost=85.00,delay=217.07
gcp.europe-north1|gcp.northamerica-northeast1|cost=80.00,delay=114.78
gcp.europe-north1|gcp.northamerica-northeast2|cost=80.00,delay=121.98
gcp.europe-north1|gcp.southamerica-east1|cost=80.00,delay=215.90
gcp.europe-north1|gcp.southamerica-west1|cost=80.00,delay=219.50
gcp.europe-north1|gcp.us-central1|cost=80.00,delay=125.33
gcp.europe-north1|gcp.us-east1|cost=80.00,delay=113.60
gcp.europe-north1|gcp.us-east4|cost=80.00,delay=103.30
gcp.europe-north1|gcp.us-east5|cost=80.00,delay=118.96
gcp.europe-north1|gcp.us-south1|cost=80.00,delay=133.54
gcp.europe-north1|gcp.us-west1|cost=80.00,delay=157.35
gcp.europe-north1|gcp.us-west2|cost=80.00,delay=167.30
gcp.europe-north1|gcp.us-west3|cost=80.00,delay=145.14
gcp.europe-north1|gcp.us-west4|cost=80.00,delay=162.05
gcp.europe-north1|gcp.europe-central2|cost=20.00,delay=19.71
gcp.europe-north1|gcp.europe-southwest1|cost=20.00,delay=52.44
gcp.europe-north1|gcp.europe-west1|cost=20.00,delay=31.59
gcp.europe-north1|gcp.europe-west12|cost=20.00,delay=45.29
gcp.europe-north1|gcp.europe-west2|cost=20.00,delay=40.31
gcp.europe-north1|gcp.europe-west3|cost=20.00,delay=33.73
gcp.europe-north1|gcp.europe-west4|cost=20.00,delay=125.82
gcp.europe-north1|gcp.europe-west6|cost=20.00,delay=38.39
gcp.europe-north1|gcp.europe-west8|cost=20.00,delay=42.24
gcp.europe-north1|gcp.europe-west9|cost=20.00,delay=42.15
gcp.europe-north1|gcp.me-central1|cost=80.00,delay=151.18
gcp.europe-north1|gcp.me-west1|cost=80.00,delay=86.56
gcp.europe-north1|gcp.asia-east1|cost=80.00,delay=293.70
gcp.europe-north1|gcp.asia-east2|cost=80.00,delay=269.82
gcp.europe-north1|gcp.asia-northeast1|cost=80.00,delay=246.00
gcp.europe-north1|gcp.asia-northeast2|cost=80.00,delay=255.45
gcp.europe-north1|gcp.asia-northeast3|cost=80.00,delay=271.51
gcp.europe-north1|gcp.asia-south1|cost=80.00,delay=175.97
gcp.europe-north1|gcp.asia-south2|cost=80.00,delay=194.69
gcp.europe-north1|gcp.asia-southeast1|cost=80.00,delay=234.94
gcp.europe-north1|gcp.asia-southeast2|cost=80.00,delay=247.38
gcp.europe-north1|gcp.australia-southeast1|cost=150.00,delay=294.18
gcp.europe-north1|gcp.australia-southeast2|cost=150.00,delay=305.85
gcp.europe-north1|azure.eastus|cost=85.00,delay=106.73
gcp.europe-north1|azure.eastus2|cost=85.00,delay=110.40
gcp.europe-north1|azure.southcentralus|cost=85.00,delay=141.06
gcp.europe-north1|azure.westus2|cost=85.00,delay=170.64
gcp.europe-north1|azure.westus3|cost=85.00,delay=166.37
gcp.europe-north1|azure.australiaeast|cost=85.00,delay=280.19
gcp.europe-north1|azure.southeastasia|cost=85.00,delay=207.97
gcp.europe-north1|azure.northeurope|cost=85.00,delay=47.12
gcp.europe-north1|azure.swedencentral|cost=85.00,delay=13.53
gcp.europe-north1|azure.uksouth|cost=85.00,delay=38.88
gcp.europe-north1|azure.westeurope|cost=85.00,delay=32.20
gcp.europe-north1|azure.centralus|cost=85.00,delay=144.44
gcp.europe-north1|azure.southafricanorth|cost=85.00,delay=209.83
gcp.europe-north1|azure.centralindia|cost=85.00,delay=167.32
gcp.europe-north1|azure.eastasia|cost=85.00,delay=241.23
gcp.europe-north1|azure.japaneast|cost=85.00,delay=245.14
gcp.europe-north1|azure.koreacentral|cost=85.00,delay=260.43
gcp.europe-north1|azure.canadacentral|cost=85.00,delay=121.75
gcp.europe-north1|azure.francecentral|cost=85.00,delay=39.55
gcp.europe-north1|azure.germanywestcentral|cost=85.00,delay=33.03
gcp.europe-north1|azure.norwayeast|cost=85.00,delay=21.22
gcp.europe-north1|azure.polandcentral|cost=85.00,delay=41.93
gcp.europe-north1|azure.switzerlandnorth|cost=85.00,delay=37.74
gcp.europe-north1|azure.uaenorth|cost=85.00,delay=172.63
gcp.europe-north1|azure.brazilsouth|cost=85.00,delay=213.93
gcp.europe-north1|azure.qatarcentral|cost=85.00,delay=179.57
gcp.europe-north1|azure.northcentralus|cost=85.00,delay=123.60
gcp.europe-north1|azure.westus|cost=85.00,delay=171.78
gcp.europe-north1|azure.westcentralus|cost=85.00,delay=154.53
gcp.europe-north1|azure.australiacentral|cost=85.00,delay=284.77
gcp.europe-north1|azure.australiasoutheast|cost=85.00,delay=284.08
gcp.europe-north1|azure.japanwest|cost=85.00,delay=256.81
gcp.europe-north1|azure.koreasouth|cost=85.00,delay=259.84
gcp.europe-north1|azure.southindia|cost=85.00,delay=195.99
gcp.europe-north1|azure.canadaeast|cost=85.00,delay=123.73
gcp.europe-north1|azure.ukwest|cost=85.00,delay=40.58
gcp.europe-southwest1|aws.us-east-1|cost=85.00,delay=79.19
gcp.europe-southwest1|aws.us-east-2|cost=85.00,delay=89.27
gcp.europe-southwest1|aws.us-west-1|cost=85.00,delay=144.57
gcp.europe-southwest1|aws.us-west-2|cost=85.00,delay=156.30
gcp.europe-southwest1|aws.ap-south-1|cost=85.00,delay=135.43
gcp.europe-southwest1|aws.ap-northeast-3|cost=85.00,delay=226.46
gcp.europe-southwest1|aws.ap-northeast-2|cost=85.00,delay=246.87
gcp.europe-southwest1|aws.ap-southeast-1|cost=85.00,delay=204.55
gcp.europe-southwest1|aws.ap-southeast-2|cost=85.00,delay=278.76
gcp.europe-southwest1|aws.ap-northeast-1|cost=85.00,delay=218.86
gcp.europe-southwest1|aws.ca-central-1|cost=85.00,delay=81.16
gcp.europe-southwest1|aws.eu-central-1|cost=85.00,delay=28.01
gcp.europe-southwest1|aws.eu-west-1|cost=85.00,delay=35.88
gcp.europe-southwest1|aws.eu-west-2|cost=85.00,delay=26.86
gcp.europe-southwest1|aws.eu-west-3|cost=85.00,delay=18.91
gcp.europe-southwest1|aws.eu-north-1|cost=85.00,delay=48.55
gcp.europe-southwest1|aws.sa-east-1|cost=85.00,delay=191.17
gcp.europe-southwest1|gcp.northamerica-northeast1|cost=80.00,delay=80.67
gcp.europe-southwest1|gcp.northamerica-northeast2|cost=80.00,delay=88.00
gcp.europe-southwest1|gcp.southamerica-east1|cost=80.00,delay=191.65
gcp.europe-southwest1|gcp.southamerica-west1|cost=80.00,delay=193.66
gcp.europe-southwest1|gcp.us-central1|cost=80.00,delay=98.26
gcp.europe-southwest1|gcp.us-east1|cost=80.00,delay=89.27
gcp.europe-southwest1|gcp.us-east4|cost=80.00,delay=78.53
gcp.europe-southwest1|gcp.us-east5|cost=80.00,delay=84.89
gcp.europe-southwest1|gcp.us-south1|cost=80.00,delay=109.05
gcp.europe-southwest1|gcp.us-west1|cost=80.00,delay=129.99
gcp.europe-southwest1|gcp.us-west2|cost=80.00,delay=143.03
gcp.europe-southwest1|gcp.us-west3|cost=80.00,delay=117.57
gcp.europe-southwest1|gcp.us-west4|cost=80.00,delay=137.25
gcp.europe-southwest1|gcp.europe-central2|cost=20.00,delay=42.26
gcp.europe-southwest1|gcp.europe-north1|cost=20.00,delay=52.58
gcp.europe-southwest1|gcp.europe-west1|cost=20.00,delay=22.28
gcp.europe-southwest1|gcp.europe-west12|cost=20.00,delay=20.08
gcp.europe-southwest1|gcp.europe-west2|cost=20.00,delay=27.24
gcp.europe-southwest1|gcp.europe-west3|cost=20.00,delay=27.85
gcp.europe-southwest1|gcp.europe-west4|cost=20.00,delay=98.36
gcp.europe-southwest1|gcp.europe-west6|cost=20.00,delay=25.25
gcp.europe-southwest1|gcp.europe-west8|cost=20.00,delay=21.34
gcp.europe-southwest1|gcp.europe-west9|cost=20.00,delay=19.19
gcp.europe-southwest1|gcp.me-central1|cost=80.00,delay=117.94
gcp.europe-southwest1|gcp.me-west1|cost=80.00,delay=53.64
gcp.europe-southwest1|gcp.asia-east1|cost=80.00,delay=247.05
gcp.europe-southwest1|gcp.asia-east2|cost=80.00,delay=238.46
gcp.europe-southwest1|gcp.asia-northeast1|cost=80.00,delay=218.66
gcp.europe-southwest1|gcp.asia-northeast2|cost=80.00,delay=228.10
gcp.europe-southwest1|gcp.asia-northeast3|cost=80.00,delay=244.22
gcp.europe-southwest1|gcp.asia-south1|cost=80.00,delay=144.53
gcp.europe-southwest1|gcp.asia-south2|cost=80.00,delay=163.63
gcp.europe-southwest1|gcp.asia-southeast1|cost=80.00,delay=203.71
gcp.europe-southwest1|gcp.asia-southeast2|cost=80.00,delay=215.63
gcp.europe-southwest1|gcp.australia-southeast1|cost=150.00,delay=266.78
gcp.europe-southwest1|gcp.australia-southeast2|cost=150.00,delay=278.52
gcp.europe-southwest1|azure.eastus|cost=85.00,delay=91.38
gcp.europe-southwest1|azure.eastus2|cost=85.00,delay=95.00
gcp.europe-southwest1|azure.southcentralus|cost=85.00,delay=124.81
gcp.europe-southwest1|azure.westus2|cost=85.00,delay=153.70
gcp.europe-southwest1|azure.westus3|cost=85.00,delay=151.79
gcp.europe-southwest1|azure.australiaeast|cost=85.00,delay=266.07
gcp.europe-southwest1|azure.southeastasia|cost=85.00,delay=190.75
gcp.europe-southwest1|azure.northeurope|cost=85.00,delay=36.83
gcp.europe-southwest1|azure.swedencentral|cost=85.00,delay=53.61
gcp.europe-southwest1|azure.uksouth|cost=85.00,delay=27.95
gcp.europe-southwest1|azure.westeurope|cost=85.00,delay=31.92
gcp.europe-southwest1|azure.centralus|cost=85.00,delay=127.67
gcp.europe-southwest1|azure.southafricanorth|cost=85.00,delay=184.94
gcp.europe-southwest1|azure.centralindia|cost=85.00,delay=149.97
gcp.europe-southwest1|azure.eastasia|cost=85.00,delay=224.04
gcp.europe-southwest1|azure.japaneast|cost=85.00,delay=231.16
gcp.europe-southwest1|azure.koreacentral|cost=85.00,delay=246.25
gcp.europe-southwest1|azure.canadacentral|cost=85.00,delay=102.09
gcp.europe-southwest1|azure.francecentral|cost=85.00,delay=34.74
gcp.europe-southwest1|azure.germanywestcentral|cost=85.00,delay=34.65
gcp.europe-southwest1|azure.norwayeast|cost=85.00,delay=57.58
gcp.europe-southwest1|azure.polandcentral|cost=85.00,delay=49.47
gcp.europe-southwest1|azure.switzerlandnorth|cost=85.00,delay=37.88
gcp.europe-southwest1|azure.uaenorth|cost=85.00,delay=155.46
gcp.europe-southwest1|azure.brazilsouth|cost=85.00,delay=199.05
gcp.europe-southwest1|azure.qatarcentral|cost=85.00,delay=162.66
gcp.europe-southwest1|azure.northcentralus|cost=85.00,delay=106.81
gcp.europe-southwest1|azure.westus|cost=85.00,delay=155.23
gcp.europe-southwest1|azure.westcentralus|cost=85.00,delay=137.13
gcp.europe-southwest1|azure.australiacentral|cost=85.00,delay=270.17
gcp.europe-southwest1|azure.australiasoutheast|cost=85.00,delay=270.10
gcp.europe-southwest1|azure.japanwest|cost=85.00,delay=241.72
gcp.europe-southwest1|azure.koreasouth|cost=85.00,delay=246.69
gcp.europe-southwest1|azure.southindia|cost=85.00,delay=181.00
gcp.europe-southwest1|azure.canadaeast|cost=85.00,delay=103.96
gcp.europe-southwest1|azure.ukwest|cost=85.00,delay=30.31
gcp.europe-west1|aws.us-east-1|cost=85.00,delay=81.08
gcp.europe-west1|aws.us-east-2|cost=85.00,delay=91.16
gcp.europe-west1|aws.us-west-1|cost=85.00,delay=148.00
gcp.europe-west1|aws.us-west-2|cost=85.00,delay=160.31
gcp.europe-west1|aws.ap-south-1|cost=85.00,delay=140.75
gcp.europe-west1|aws.ap-northeast-3|cost=85.00,delay=231.68
gcp.europe-west1|aws.ap-northeast-2|cost=85.00,delay=252.18
gcp.europe-west1|aws.ap-southeast-1|cost=85.00,delay=204.26
gcp.europe-west1|aws.ap-southeast-2|cost=85.00,delay=282.25
gcp.europe-west1|aws.ap-northeast-1|cost=85.00,delay=223.88
gcp.europe-west1|aws.ca-central-1|cost=85.00,delay=82.24
gcp.europe-west1|aws.eu-central-1|cost=85.00,delay=11.15
gcp.europe-west1|aws.eu-west-1|cost=85.00,delay=19.23
gcp.europe-west1|aws.eu-west-2|cost=85.00,delay=11.47
gcp.europe-west1|aws.eu-west-3|cost=85.00,delay=4.91
gcp.europe-west1|aws.eu-north-1|cost=85.00,delay=31.16
gcp.europe-west1|aws.sa-east-1|cost=85.00,delay=192.67
gcp.europe-west1|gcp.northamerica-northeast1|cost=80.00,delay=81.77
gcp.europe-west1|gcp.northamerica-northeast2|cost=80.00,delay=88.94
gcp.europe-west1|gcp.southamerica-east1|cost=80.00,delay=193.66
gcp.europe-west1|gcp.southamerica-west1|cost=80.00,delay=197.24
gcp.europe-west1|gcp.us-central1|cost=80.00,delay=103.28
gcp.europe-west1|gcp.us-east1|cost=80.00,delay=91.39
gcp.europe-west1|gcp.us-east4|cost=80.00,delay=81.18
gcp.europe-west1|gcp.us-east5|cost=80.00,delay=85.86
gcp.europe-west1|gcp.us-south1|cost=80.00,delay=111.41
gcp.europe-west1|gcp.us-west1|cost=80.00,delay=135.23
gcp.europe-west1|gcp.us-west2|cost=80.00,delay=145.12
gcp.europe-west1|gcp.us-west3|cost=80.00,delay=122.90
gcp.europe-west1|gcp.us-west4|cost=80.00,delay=139.91
gcp.europe-west1|gcp.europe-central2|cost=20.00,delay=22.40
gcp.europe-west1|gcp.europe-north1|cost=20.00,delay=31.61
gcp.europe-west1|gcp.europe-southwest1|cost=20.00,delay=22.25
gcp.europe-west1|gcp.europe-west12|cost=20.00,delay=19.77
gcp.europe-west1|gcp.europe-west2|cost=20.00,delay=7.31
gcp.europe-west1|gcp.europe-west3|cost=20.00,delay=8.02
gcp.europe-west1|gcp.europe-west4|cost=20.00,delay=103.59
gcp.europe-west1|gcp.europe-west6|cost=20.00,delay=12.79
gcp.europe-west1|gcp.europe-west8|cost=20.00,delay=16.69
gcp.europe-west1|gcp.europe-west9|cost=20.00,delay=5.00
gcp.europe-west1|gcp.me-central1|cost=80.00,delay=117.55
gcp.europe-west1|gcp.me-west1|cost=80.00,delay=53.18
gcp.europe-west1|gcp.asia-east1|cost=80.00,delay=271.23
gcp.europe-west1|gcp.asia-east2|cost=80.00,delay=238.53
gcp.europe-west1|gcp.asia-northeast1|cost=80.00,delay=223.96
gcp.europe-west1|gcp.asia-northeast2|cost=80.00,delay=233.41
gcp.europe-west1|gcp.asia-northeast3|cost=80.00,delay=249.35
gcp.europe-west1|gcp.asia-south1|cost=80.00,delay=144.24
gcp.europe-west1|gcp.asia-south2|cost=80.00,delay=164.12
gcp.europe-west1|gcp.asia-southeast1|cost=80.00,delay=203.43
gcp.europe-west1|gcp.asia-southeast2|cost=80.00,delay=216.40
gcp.europe-west1|gcp.australia-southeast1|cost=150.00,delay=272.16
gcp.europe-west1|gcp.australia-southeast2|cost=150.00,delay=283.77
gcp.europe-west1|azure.eastus|cost=85.00,delay=82.20
gcp.europe-west1|azure.eastus2|cost=85.00,delay=85.77
gcp.europe-west1|azure.southcentralus|cost=85.00,delay=116.75
gcp.europe-west1|azure.westus2|cost=85.00,delay=146.52
gcp.europe-west1|azure.westus3|cost=85.00,delay=141.77
gcp.europe-west1|azure.australiaeast|cost=85.00,delay=258.48
gcp.europe-west1|azure.southeastasia|cost=85.00,delay=180.92
gcp.europe-west1|azure.northeurope|cost=85.00,delay=16.88
gcp.europe-west1|azure.swedencentral|cost=85.00,delay=33.33
gcp.europe-west1|azure.uksouth|cost=85.00,delay=8.46
gcp.europe-west1|azure.westeurope|cost=85.00,delay=11.35
gcp.europe-west1|azure.centralus|cost=85.00,delay=119.84
gcp.europe-west1|azure.southafricanorth|cost=85.00,delay=177.66
